time,user,post,dist
1245976398,11604,714,100
1245976400,159722,714,6
1245976400,183241,714,100
1245976401,153641,714,2
1245976402,193443,714,100
1245976402,111612,714,100
1245976404,298226,714,6
1245976407,90625,714,3
1245976408,54170,714,100
1245976410,255664,714,3
1245976412,236458,714,100
1245976413,27450,714,3
1245976415,224363,714,6
1245976417,225139,714,100
1245976418,182816,714,100
1245976419,47185,714,100
1245976420,5540,714,100
1245976422,66585,714,100
1245976424,324250,714,100
1245976425,93729,714,100
1245976425,332213,714,3
1245976429,269108,714,100
1245976430,20271,714,100
1245976432,236327,714,3
1245976432,254314,714,3
1245976433,214443,714,4
1245976436,240458,714,4
1245976438,201134,714,100
1245976438,79888,714,4
1245976439,231597,714,100
1245976442,112650,714,3
1245976447,230638,714,4
1245976447,191509,714,100
1245976447,29984,714,4
1245976448,247102,714,100
1245976448,85274,714,3
1245976449,112968,714,4
1245976452,117208,714,3
1245976454,58843,714,100
1245976457,52156,714,4
1245976459,172905,714,100
1245976461,283532,714,100
1245976462,167239,714,100
1245976465,75522,714,100
1245976466,196007,714,4
1245976467,54633,714,3
1245976468,207221,714,4
1245976471,247144,714,4
1245976472,307205,714,100
1245976477,94195,714,100
1245976477,232451,714,100
1245976481,116400,714,4
1245976481,153662,714,100
1245976482,8455,714,3
1245976487,62076,714,100
1245976488,126629,714,100
1245976491,113840,714,100
1245976492,300997,714,4
1245976493,198773,714,3
1245976494,283691,714,3
1245976495,270708,714,100
1245976500,18492,714,100
1245976500,111064,714,100
1245976502,213687,714,100
1245976505,206608,714,3
1245976506,145803,714,3
1245976506,12521,714,100
1245976506,127059,714,4
1245976507,113894,714,2
1245976507,55369,714,100
1245976508,10480,714,100
1245976509,42438,714,100
1245976510,246865,714,100
1245976513,109800,714,100
1245976514,276654,714,100
1245976518,269720,714,3
1245976521,212529,714,100
1245976522,186853,714,3
1245976525,207549,714,100
1245976526,176838,714,3
1245976526,129255,714,100
1245976527,40798,714,4
1245976527,91212,714,3
1245976528,165121,714,6
1245976528,107638,714,100
1245976530,298357,714,100
1245976533,196832,714,100
1245976534,281223,714,3
1245976534,252859,714,3
1245976534,114952,714,3
1245976535,83246,714,100
1245976536,239099,714,3
1245976537,205782,714,100
1245976537,236094,714,4
1245976539,304426,714,100
1245976539,326449,714,5
1245976541,205050,714,5
1245976541,138340,714,100
1245976542,251020,714,3
1245976544,79930,714,100
1245976549,19657,714,7
1245976549,205849,714,100
1245976550,79123,714,2
1245976550,217696,714,2
1245976553,184943,714,4
1245976554,31064,714,3
1245976554,95173,714,100
1245976556,317893,714,4
1245976558,30961,714,100
1245976558,286265,714,3
1245976559,30176,714,100
1245976559,243236,714,3
1245976566,79305,714,3
1245976566,175159,714,100
1245976567,268011,714,100
1245976568,71005,714,100
1245976568,305168,714,4
1245976568,218494,714,100
1245976568,165934,714,3
1245976569,314789,714,100
1245976570,157644,714,100
1245976570,301101,714,2
1245976573,25923,714,100
1245976576,185192,714,100
1245976578,40549,714,3
1245976579,277381,714,3
1245976581,284078,714,100
1245976583,155600,714,100
1245976585,185663,714,100
1245976585,60750,714,3
1245976588,14120,714,4
1245976589,202196,714,3
1245976591,80396,714,3
1245976592,234502,714,100
1245976594,129137,714,100
1245976594,41627,714,100
1245976596,306309,714,100
1245976599,254711,714,3
1245976599,117935,714,100
1245976599,26311,714,3
1245976600,310933,714,3
1245976604,38239,714,3
1245976604,212883,714,3
1245976606,136333,714,2
1245976609,53730,714,3
1245976610,138581,714,4
1245976610,201211,714,100
1245976611,248755,714,4
1245976611,88726,714,100
1245976611,29614,714,4
1245976614,68083,714,100
1245976615,171887,714,4
1245976615,118636,714,4
1245976619,307672,714,4
1245976621,243516,714,100
1245976623,228556,714,100
1245976623,149565,714,3
1245976625,91963,714,2
1245976628,247386,714,2
1245976630,170058,714,4
1245976631,268391,714,100
1245976632,83230,714,3
1245976634,76087,714,3
1245976638,1775,714,3
1245976640,191847,714,100
1245976641,111487,714,4
1245976645,115076,714,2
1245976646,318169,714,5
1245976646,55992,714,100
1245976646,221279,714,100
1245976647,312648,714,100
1245976648,204923,714,3
1245976648,254810,714,4
1245976650,191186,714,3
1245976651,243566,714,100
1245976656,210258,714,100
1245976658,94595,714,100
1245976658,286582,714,3
1245976659,252155,714,3
1245976659,173204,714,100
1245976659,130559,714,3
1245976662,43861,714,100
1245976663,139315,714,100
1245976663,238644,714,3
1245976663,6883,714,4
1245976664,215931,714,100
1245976665,161192,714,3
1245976666,198405,714,100
1245976668,180688,714,3
1245976669,167648,714,3
1245976669,1039,714,100
1245976669,264303,714,100
1245976670,57561,714,100
1245976671,169849,714,3
1245976671,183940,714,3
1245976671,84418,714,4
1245976672,203520,714,3
1245976672,159948,714,3
1245976673,125631,714,5
1245976675,7848,714,3
1245976676,56363,714,3
1245976676,262009,714,100
1245976676,57052,714,3
1245976677,304951,714,100
1245976683,138961,714,5
1245976683,61737,714,100
1245976686,7873,714,5
1245976689,88145,714,100
1245976693,67840,714,4
1245976694,48323,714,3
1245976694,199380,714,100
1245976695,51667,714,100
1245976696,295086,714,3
1245976698,144815,714,3
1245976705,203825,714,3
1245976706,265929,714,100
1245976706,214914,714,3
1245976706,64927,714,3
1245976707,51121,714,100
1245976709,96014,714,3
1245976710,224279,714,3
1245976711,198337,714,3
1245976711,187673,714,4
1245976712,224373,714,4
1245976715,281928,714,4
1245976718,260952,714,2
1245976720,185074,714,5
1245976721,3529,714,100
1245976723,148109,714,100
1245976723,331796,714,3
1245976723,306767,714,4
1245976724,121870,714,4
1245976725,288716,714,4
1245976727,216355,714,3
1245976729,96077,714,3
1245976730,3044,714,3
1245976732,219500,714,4
1245976735,259875,714,100
1245976737,279340,714,100
1245976739,654,714,100
1245976739,40594,714,4
1245976743,290048,714,3
1245976744,155918,714,4
1245976744,116792,714,3
1245976745,80338,714,100
1245976745,315105,714,100
1245976747,188265,714,100
1245976747,292253,714,6
1245976750,240871,714,3
1245976752,219680,714,4
1245976753,99462,714,3
1245976753,9806,714,3
1245976754,10120,714,3
1245976755,24458,714,3
1245976757,249336,714,100
1245976758,15833,714,3
1245976759,234152,714,4
1245976760,302729,714,3
1245976765,9896,714,100
1245976766,126437,714,100
1245976767,161099,714,100
1245976767,99319,714,100
1245976770,120603,714,4
1245976772,40142,714,4
1245976772,27511,714,100
1245976773,212793,714,100
1245976776,61319,714,100
1245976777,73308,714,3
1245976780,225489,714,100
1245976780,273829,714,3
1245976780,151625,714,100
1245976781,321812,714,3
1245976785,15443,714,5
1245976785,257408,714,3
1245976786,65369,714,3
1245976787,279443,714,3
1245976788,29720,714,100
1245976796,295260,714,100
1245976799,124835,714,100
1245976800,184388,714,3
1245976802,231793,714,4
1245976802,11457,714,4
1245976802,160218,714,2
1245976802,210027,714,4
1245976803,226237,714,4
1245976803,149466,714,4
1245976803,331138,714,3
1245976803,19210,714,3
1245976804,269683,714,100
1245976806,24578,714,100
1245976806,176643,714,3
1245976806,10599,714,100
1245976806,4027,714,3
1245976809,83343,714,3
1245976810,249865,714,3
1245976811,231577,714,4
1245976812,184371,714,3
1245976813,2992,714,100
1245976813,231974,714,4
1245976813,19748,714,100
1245976814,277655,714,2
1245976814,193440,714,100
1245976817,179274,714,3
1245976820,142844,714,100
1245976820,327883,714,3
1245976823,166948,714,100
1245976824,59789,714,3
1245976824,262066,714,3
1245976830,189964,714,3
1245976830,132774,714,100
1245976831,71314,714,100
1245976831,20565,714,100
1245976837,70986,714,3
1245976843,170022,714,4
1245976848,208180,714,4
1245976848,314765,714,3
1245976850,331357,714,100
1245976850,92385,714,3
1245976850,108579,714,100
1245976855,103148,714,100
1245976856,33988,714,5
1245976857,203683,714,100
1245976858,173495,714,100
1245976860,193670,714,100
1245976860,327611,714,4
1245976860,5131,714,3
1245976861,123155,714,100
1245976863,321107,714,3
1245976864,181804,714,100
1245976865,225105,714,4
1245976867,319072,714,100
1245976868,40301,714,2
1245976869,113141,714,4
1245976870,257461,714,3
1245976879,202745,714,4
1245976880,254057,714,4
1245976881,292289,714,5
1245976882,307581,714,100
1245976882,9637,714,5
1245976885,42063,714,3
1245976886,285190,714,3
1245976886,286756,714,100
1245976888,317201,714,100
1245976889,19496,714,4
1245976889,315785,714,100
1245976892,58813,714,100
1245976894,291980,714,4
1245976894,263101,714,100
1245976894,242794,714,100
1245976894,36147,714,100
1245976897,334620,714,100
1245976897,129641,714,100
1245976899,18181,714,100
1245976901,204327,714,100
1245976902,155262,714,100
1245976904,62527,714,3
1245976905,314067,714,100
1245976907,180568,714,3
1245976908,98257,714,100
1245976910,46755,714,3
1245976911,114878,714,3
1245976917,20209,714,3
1245976923,202354,714,100
1245976923,293224,714,3
1245976927,72873,714,3
1245976933,17992,714,3
1245976935,244896,714,100
1245976935,47737,714,100
1245976937,124555,714,100
1245976937,226262,714,5
1245976941,181073,714,100
1245976950,137090,714,3
1245976951,203695,714,2
1245976954,102952,714,3
1245976956,10966,714,3
1245976958,210466,714,3
1245976959,289231,714,3
1245976961,191848,714,3
1245976961,294990,714,4
1245976962,27846,714,100
1245976963,220738,714,3
1245976964,125999,714,100
1245976964,22020,714,100
1245976966,109010,714,100
1245976967,53247,714,3
1245976969,316633,714,100
1245976971,220740,714,3
1245976972,146995,714,100
1245976974,223402,714,100
1245976979,119186,714,3
1245976980,260015,714,100
1245976980,274273,714,100
1245976980,35851,714,100
1245976981,281187,714,3
1245976984,304955,714,4
1245976985,183996,714,4
1245976986,221414,714,100
1245976989,235995,714,3
1245976990,48385,714,100
1245976992,253965,714,5
1245976992,24829,714,100
1245976999,106565,714,3
1245977000,154171,714,100
1245977002,204455,714,100
1245977004,315125,714,100
1245977005,207037,714,4
1245977005,136429,714,100
1245977008,184077,714,100
1245977010,309355,714,100
1245977011,195536,714,100
1245977012,157383,714,2
1245977013,143501,714,100
1245977013,43624,714,100
1245977015,330903,714,3
1245977017,36169,714,100
1245977027,33797,714,100
1245977030,9089,714,100
1245977030,208070,714,2
1245977031,48848,714,100
1245977033,212680,714,3
1245977033,310092,714,4
1245977035,149355,714,4
1245977036,195983,714,2
1245977038,206698,714,1
1245977038,167768,714,3
1245977039,59948,714,100
1245977039,236095,714,4
1245977041,142373,714,100
1245977042,212841,714,4
1245977045,173075,714,100
1245977045,54632,714,100
1245977045,180003,714,100
1245977047,220821,714,3
1245977048,93428,714,4
1245977050,62864,714,100
1245977050,176405,714,100
1245977054,103959,714,3
1245977056,187417,714,100
1245977057,206332,714,3
1245977059,45920,714,3
1245977062,232951,714,100
1245977062,73753,714,100
1245977066,242365,714,4
1245977069,204887,714,100
1245977069,77088,714,100
1245977070,113052,714,3
1245977071,138050,714,3
1245977071,210602,714,100
1245977071,70327,714,3
1245977071,307062,714,100
1245977073,197832,714,100
1245977079,76040,714,100
1245977081,250764,714,3
1245977087,169845,714,4
1245977088,281165,714,100
1245977090,85768,714,100
1245977091,292050,714,100
1245977094,207762,714,100
1245977094,82342,714,4
1245977094,112808,714,3
1245977097,128418,714,3
1245977099,275233,714,3
1245977099,23437,714,100
1245977099,302571,714,100
1245977099,40572,714,4
1245977100,79209,714,4
1245977103,51971,714,100
1245977110,137273,714,3
1245977111,81856,714,3
1245977114,31227,714,3
1245977115,330283,714,100
1245977116,287567,714,4
1245977116,203302,714,100
1245977118,219166,714,3
1245977119,236902,714,100
1245977119,318915,714,100
1245977122,301487,714,3
1245977124,324494,714,3
1245977128,310657,714,3
1245977133,285771,714,4
1245977135,42837,714,3
1245977141,168341,714,3
1245977141,336061,714,100
1245977141,210286,714,100
1245977144,110444,714,4
1245977148,155228,714,3
1245977148,94426,714,4
1245977154,240632,714,100
1245977155,131710,714,4
1245977157,9986,714,3
1245977159,74859,714,100
1245977159,108975,714,3
1245977161,300877,714,100
1245977162,42089,714,100
1245977164,45428,714,3
1245977165,3556,714,3
1245977166,226281,714,3
1245977168,201802,714,3
1245977169,102138,714,2
1245977170,135935,714,2
1245977170,113780,714,3
1245977171,277084,714,3
1245977172,74415,714,100
1245977172,312731,714,3
1245977173,266422,714,100
1245977174,199809,714,100
1245977174,112249,714,4
1245977177,15843,714,100
1245977177,34406,714,100
1245977179,158720,714,4
1245977181,110901,714,4
1245977183,22621,714,3
1245977186,226615,714,100
1245977189,211357,714,100
1245977191,81078,714,3
1245977193,71870,714,3
1245977193,60334,714,100
1245977196,171723,714,100
1245977197,262054,714,4
1245977197,242579,714,4
1245977198,152092,714,3
1245977202,235547,714,3
1245977202,201647,714,100
1245977204,107796,714,100
1245977206,172536,714,4
1245977206,171674,714,100
1245977210,270255,714,100
1245977211,90000,714,100
1245977214,156358,714,3
1245977214,47651,714,100
1245977215,272862,714,100
1245977216,303390,714,100
1245977216,309881,714,100
1245977220,84782,714,100
1245977220,235314,714,3
1245977221,93004,714,5
1245977224,227365,714,3
1245977226,288590,714,4
1245977233,249297,714,4
1245977236,187467,714,100
1245977236,276428,714,100
1245977238,306525,714,100
1245977239,145291,714,100
1245977240,293908,714,4
1245977243,131226,714,100
1245977244,283962,714,100
1245977245,126556,714,100
1245977249,250334,714,3
1245977249,204217,714,3
1245977251,231108,714,5
1245977252,17924,714,3
1245977252,251140,714,100
1245977256,120451,714,100
1245977256,88372,714,100
1245977257,208680,714,4
1245977257,327420,714,100
1245977274,104095,714,100
1245977274,14528,714,3
1245977276,42282,714,4
1245977278,213612,714,3
1245977282,86125,714,100
1245977282,215010,714,1
1245977283,233945,714,100
1245977284,127311,714,4
1245977286,5728,714,4
1245977290,61457,714,100
1245977291,233105,714,3
1245977292,72772,714,3
1245977294,145460,714,2
1245977296,283590,714,100
1245977296,36468,714,100
1245977298,152215,714,100
1245977298,324336,714,3
1245977299,129555,714,100
1245977299,218801,714,100
1245977300,286897,714,3
1245977300,256052,714,3
1245977301,315925,714,100
1245977301,324858,714,3
1245977302,28598,714,4
1245977303,169705,714,3
1245977303,225200,714,3
1245977304,216434,714,3
1245977306,323310,714,2
1245977306,78710,714,4
1245977308,117684,714,4
1245977309,316183,714,6
1245977312,147551,714,4
1245977313,86545,714,4
1245977315,222559,714,100
1245977316,172411,714,100
1245977322,255676,714,4
1245977322,3024,714,3
1245977324,229580,714,100
1245977324,66485,714,100
1245977326,152525,714,100
1245977327,16437,714,3
1245977328,265207,714,3
1245977329,230310,714,3
1245977329,240469,714,4
1245977333,101766,714,100
1245977334,186153,714,4
1245977338,134278,714,3
1245977339,287674,714,4
1245977340,8927,714,100
1245977341,271218,714,3
1245977342,128127,714,3
1245977342,275476,714,100
1245977343,3799,714,4
1245977343,38101,714,100
1245977345,276022,714,100
1245977345,231626,714,3
1245977348,236431,714,100
1245977348,138506,714,3
1245977353,17843,714,3
1245977354,265033,714,3
1245977355,155128,714,3
1245977356,315475,714,3
1245977357,276872,714,4
1245977361,119560,714,2
1245977363,206811,714,3
1245977368,213188,714,100
1245977369,102682,714,100
1245977370,336002,714,100
1245977372,234483,714,3
1245977376,82569,714,4
1245977378,205086,714,100
1245977378,178064,714,4
1245977381,277870,714,100
1245977381,79842,714,3
1245977383,23092,714,100
1245977383,160820,714,2
1245977389,50361,714,100
1245977392,322415,714,100
1245977393,288860,714,3
1245977393,94733,714,2
1245977395,94271,714,100
1245977396,34158,714,4
1245977396,66368,714,3
1245977397,75876,714,100
1245977398,121464,714,100
1245977403,126322,714,100
1245977403,14709,714,3
1245977404,245128,714,4
1245977409,16752,714,100
1245977411,149078,714,100
1245977411,74829,714,4
1245977415,76027,714,100
1245977417,323198,714,4
1245977417,99313,714,3
1245977423,300807,714,100
1245977423,101818,714,100
1245977424,320093,714,3
1245977425,151544,714,100
1245977425,104463,714,100
1245977425,233192,714,100
1245977426,248711,714,100
1245977427,149441,714,100
1245977427,124646,714,4
1245977428,313604,714,3
1245977429,234303,714,100
1245977431,184548,714,3
1245977436,130195,714,3
1245977436,53144,714,100
1245977437,288679,714,100
1245977438,239261,714,100
1245977439,294190,714,3
1245977441,248283,714,3
1245977442,68575,714,4
1245977442,297755,714,3
1245977442,63335,714,100
1245977448,70831,714,3
1245977450,167041,714,3
1245977450,227804,714,4
1245977456,22789,714,100
1245977457,185427,714,100
1245977458,291705,714,100
1245977459,256292,714,4
1245977464,55457,714,100
1245977465,287637,714,3
1245977465,332477,714,3
1245977468,163779,714,4
1245977470,49537,714,4
1245977471,331349,714,3
1245977473,329553,714,4
1245977476,67460,714,100
1245977477,90041,714,3
1245977481,202217,714,4
1245977484,334571,714,3
1245977485,168381,714,100
1245977487,208124,714,100
1245977490,332101,714,4
1245977493,54498,714,100
1245977495,107240,714,3
1245977495,119223,714,4
1245977495,266741,714,3
1245977495,57092,714,3
1245977498,69910,714,100
1245977501,115834,714,100
1245977501,68118,714,100
1245977503,76081,714,100
1245977509,117867,714,100
1245977510,89744,714,4
1245977513,249163,714,4
1245977514,80640,714,2
1245977515,170886,714,3
1245977515,150537,714,100
1245977516,159733,714,3
1245977521,176798,714,100
1245977522,231547,714,100
1245977525,83483,714,3
1245977527,290360,714,4
1245977530,175004,714,3
1245977532,111672,714,5
1245977536,61437,714,100
1245977536,40878,714,3
1245977540,325314,714,100
1245977541,54436,714,100
1245977543,303864,714,2
1245977543,177059,714,100
1245977545,202705,714,3
1245977546,117526,714,100
1245977549,108643,714,4
1245977555,43950,714,5
1245977558,239949,714,100
1245977563,131142,714,100
1245977563,159343,714,100
1245977568,187552,714,100
1245977571,175685,714,100
1245977572,300635,714,100
1245977573,132532,714,100
1245977575,293825,714,5
1245977577,159828,714,100
1245977577,174649,714,100
1245977582,335595,714,3
1245977584,40556,714,3
1245977584,317410,714,3
1245977585,167156,714,100
1245977590,38519,714,3
1245977596,11309,714,3
1245977598,63948,714,5
1245977600,305231,714,4
1245977601,45223,714,5
1245977610,149995,714,5
1245977611,15510,714,100
1245977612,218834,714,3
1245977613,232781,714,4
1245977623,4829,714,3
1245977623,144217,714,5
1245977624,238298,714,3
1245977624,220687,714,3
1245977625,61857,714,3
1245977628,116553,714,100
1245977629,107519,714,4
1245977632,125908,714,100
1245977634,151523,714,4
1245977635,316966,714,100
1245977636,262779,714,2
1245977639,217398,714,100
1245977641,181800,714,4
1245977645,148605,714,100
1245977646,320744,714,5
1245977647,277970,714,100
1245977650,102327,714,100
1245977654,143087,714,3
1245977655,38419,714,100
1245977655,204936,714,3
1245977656,310072,714,3
1245977656,2237,714,3
1245977656,280813,714,100
1245977657,309020,714,4
1245977659,239488,714,2
1245977659,306301,714,3
1245977659,97508,714,100
1245977664,209334,714,3
1245977667,156716,714,4
1245977670,302455,714,3
1245977670,236951,714,5
1245977671,138724,714,3
1245977674,134734,714,3
1245977677,25239,714,3
1245977677,217073,714,3
1245977677,66256,714,3
1245977679,229078,714,4
1245977680,268505,714,100
1245977684,232921,714,100
1245977685,99009,714,4
1245977686,94390,714,4
1245977689,84249,714,3
1245977690,145404,714,100
1245977690,248394,714,3
1245977691,86463,714,3
1245977693,31307,714,4
1245977693,266524,714,3
1245977694,135612,714,3
1245977695,290797,714,100
1245977703,280492,714,3
1245977705,319184,714,3
1245977708,123257,714,100
1245977708,8788,714,100
1245977709,246611,714,3
1245977712,272043,714,4
1245977712,238067,714,2
1245977715,193782,714,100
1245977715,291885,714,100
1245977721,32949,714,100
1245977727,117722,714,100
1245977731,83367,714,3
1245977731,180145,714,100
1245977732,321342,714,6
1245977734,300119,714,100
1245977737,227325,714,4
1245977738,109231,714,2
1245977738,294743,714,3
1245977738,85649,714,3
1245977739,326537,714,100
1245977739,89549,714,100
1245977740,139493,714,2
1245977741,48575,714,100
1245977741,15742,714,4
1245977743,312193,714,2
1245977743,274011,714,100
1245977743,104464,714,3
1245977744,311331,714,100
1245977744,275040,714,100
1245977745,238418,714,4
1245977748,111259,714,100
1245977748,306721,714,100
1245977749,120660,714,100
1245977753,329806,714,3
1245977754,141359,714,4
1245977759,335814,714,2
1245977760,25034,714,4
1245977767,74191,714,3
1245977768,328018,714,100
1245977769,11692,714,4
1245977769,238627,714,100
1245977770,76744,714,3
1245977774,268991,714,4
1245977777,303664,714,3
1245977778,97849,714,100
1245977781,216532,714,4
1245977781,192443,714,100
1245977783,170465,714,3
1245977785,200954,714,100
1245977786,297115,714,100
1245977787,2820,714,4
1245977790,27834,714,100
1245977798,85166,714,100
1245977799,82799,714,100
1245977800,182684,714,100
1245977801,105128,714,3
1245977801,64254,714,1
1245977803,97747,714,100
1245977804,269706,714,4
1245977806,30931,714,100
1245977806,13498,714,100
1245977807,90002,714,4
1245977807,183574,714,4
1245977808,133650,714,3
1245977811,316007,714,100
1245977811,60816,714,4
1245977812,97,714,100
1245977816,126284,714,3
1245977818,82289,714,3
1245977820,61148,714,100
1245977823,298458,714,4
1245977823,69216,714,4
1245977825,312084,714,3
1245977832,155063,714,2
1245977833,278403,714,100
1245977833,230596,714,4
1245977833,229542,714,5
1245977834,257285,714,100
1245977835,59976,714,4
1245977837,179870,714,5
1245977838,207758,714,100
1245977838,268978,714,100
1245977841,113255,714,3
1245977842,185345,714,3
1245977843,265492,714,4
1245977844,39713,714,3
1245977845,57828,714,3
1245977845,158350,714,100
1245977846,260873,714,4
1245977849,307175,714,100
1245977850,334002,714,4
1245977851,280717,714,100
1245977855,305983,714,100
1245977855,227586,714,3
1245977856,225851,714,3
1245977857,104368,714,4
1245977863,268358,714,3
1245977868,42896,714,4
1245977870,64917,714,3
1245977871,10109,714,100
1245977871,194167,714,100
1245977872,21902,714,4
1245977873,14139,714,100
1245977878,222485,714,3
1245977878,47888,714,100
1245977879,259656,714,3
1245977879,154787,714,100
1245977882,329552,714,3
1245977883,155108,714,100
1245977885,213076,714,1
1245977887,135293,714,3
1245977888,182441,714,100
1245977889,14926,714,3
1245977890,29273,714,4
1245977893,145311,714,100
1245977893,16693,714,3
1245977897,310122,714,100
1245977897,109739,714,4
1245977899,288600,714,3
1245977902,207809,714,100
1245977904,48411,714,3
1245977905,183781,714,3
1245977905,5731,714,100
1245977909,104452,714,3
1245977910,227463,714,3
1245977911,94572,714,100
1245977911,2805,714,100
1245977912,34938,714,100
1245977914,310465,714,3
1245977915,204376,714,100
1245977916,183496,714,100
1245977917,162396,714,4
1245977917,35847,714,100
1245977919,33844,714,4
1245977919,43115,714,100
1245977920,135968,714,100
1245977920,45729,714,100
1245977921,141600,714,4
1245977923,318491,714,3
1245977923,234857,714,4
1245977927,90177,714,3
1245977927,251543,714,100
1245977929,211954,714,100
1245977929,288564,714,3
1245977929,80455,714,100
1245977930,225146,714,3
1245977933,238219,714,100
1245977935,85847,714,5
1245977935,214936,714,3
1245977935,196795,714,4
1245977936,188810,714,3
1245977938,275796,714,100
1245977938,303511,714,3
1245977944,43422,714,100
1245977947,88412,714,3
1245977950,245197,714,100
1245977954,214855,714,100
1245977955,216579,714,100
1245977956,7025,714,4
1245977956,103203,714,3
1245977957,48649,714,100
1245977959,158799,714,100
1245977970,98038,714,100
1245977971,180353,714,3
1245977973,239421,714,100
1245977975,27983,714,100
1245977978,296626,714,100
1245977978,67170,714,100
1245977978,307989,714,3
1245977987,174097,714,100
1245977987,122926,714,3
1245977988,290463,714,100
1245977988,315584,714,2
1245977989,71873,714,100
1245977990,33345,714,3
1245977990,55756,714,100
1245977992,4342,714,3
1245977993,157907,714,4
1245978002,122241,714,4
1245978003,242498,714,4
1245978004,67173,714,100
1245978004,62075,714,100
1245978008,234078,714,4
1245978009,82476,714,100
1245978010,665,714,100
1245978010,301162,714,100
1245978011,65578,714,3
1245978012,73638,714,100
1245978018,247323,714,100
1245978020,127758,714,2
1245978022,213748,714,100
1245978024,209859,714,4
1245978027,13111,714,100
1245978030,144470,714,3
1245978030,186037,714,3
1245978031,158593,714,4
1245978032,30407,714,4
1245978035,169368,714,3
1245978039,243657,714,100
1245978040,181866,714,3
1245978044,71641,714,4
1245978049,163819,714,100
1245978050,208296,714,3
1245978051,148588,714,100
1245978052,295225,714,100
1245978052,82168,714,100
1245978055,227737,714,4
1245978055,60216,714,100
1245978057,102873,714,4
1245978059,37883,714,100
1245978060,46333,714,100
1245978062,214011,714,100
1245978062,176351,714,100
1245978065,298034,714,3
1245978069,330390,714,4
1245978072,152431,714,3
1245978074,9014,714,2
1245978076,214103,714,4
1245978076,90778,714,3
1245978077,105174,714,100
1245978079,200988,714,100
1245978081,71718,714,3
1245978081,57461,714,100
1245978083,231964,714,100
1245978092,218204,714,3
1245978092,74958,714,100
1245978093,46546,714,100
1245978093,313943,714,100
1245978094,179180,714,100
1245978094,307053,714,100
1245978094,204883,714,4
1245978095,331929,714,2
1245978101,192,714,4
1245978102,46201,714,1
1245978102,74426,714,4
1245978103,270381,714,4
1245978104,274430,714,4
1245978110,324055,714,4
1245978115,181310,714,100
1245978116,49714,714,4
1245978116,330697,714,4
1245978117,212522,714,3
1245978117,83627,714,100
1245978117,153961,714,3
1245978120,32533,714,100
1245978120,250827,714,4
1245978123,104823,714,3
1245978124,238511,714,100
1245978126,214747,714,3
1245978126,30308,714,5
1245978128,204975,714,3
1245978130,289164,714,100
1245978132,129950,714,100
1245978134,252430,714,100
1245978138,196246,714,4
1245978139,290131,714,3
1245978139,130273,714,3
1245978140,64647,714,3
1245978142,90394,714,4
1245978146,165851,714,100
1245978147,59575,714,100
1245978151,269199,714,3
1245978155,96422,714,3
1245978161,261181,714,4
1245978161,139271,714,100
1245978168,206791,714,3
1245978170,136976,714,3
1245978175,231559,714,3
1245978176,292139,714,3
1245978179,326781,714,100
1245978184,71713,714,100
1245978185,30521,714,3
1245978187,307843,714,100
1245978188,174009,714,3
1245978189,185684,714,3
1245978191,94014,714,100
1245978192,57767,714,100
1245978193,267675,714,4
1245978194,328220,714,100
1245978197,227288,714,100
1245978197,41759,714,100
1245978197,235160,714,4
1245978197,185949,714,100
1245978198,276464,714,4
1245978199,46815,714,3
1245978200,219774,714,5
1245978203,144426,714,4
1245978205,47022,714,3
1245978206,314181,714,5
1245978207,304593,714,100
1245978209,95889,714,100
1245978209,205865,714,100
1245978212,218497,714,100
1245978217,142035,714,100
1245978220,321178,714,100
1245978220,209499,714,100
1245978222,53192,714,3
1245978225,88991,714,3
1245978227,134706,714,3
1245978229,289930,714,2
1245978239,43936,714,3
1245978242,61998,714,4
1245978243,172911,714,100
1245978243,203293,714,100
1245978243,212839,714,100
1245978248,220756,714,3
1245978249,130606,714,100
1245978249,241117,714,4
1245978251,110964,714,100
1245978253,273956,714,4
1245978254,167550,714,100
1245978256,58840,714,100
1245978258,92387,714,4
1245978261,316793,714,100
1245978263,241383,714,5
1245978269,273323,714,4
1245978272,256610,714,100
1245978273,20551,714,3
1245978273,298797,714,100
1245978275,276522,714,100
1245978277,196046,714,3
1245978278,30917,714,3
1245978278,146212,714,100
1245978280,249492,714,3
1245978287,196916,714,100
1245978290,17271,714,100
1245978292,304267,714,3
1245978293,247797,714,100
1245978294,67713,714,5
1245978294,235478,714,4
1245978295,40815,714,2
1245978295,173576,714,4
1245978298,67346,714,3
1245978300,66669,714,100
1245978300,328873,714,100
1245978304,59949,714,100
1245978305,62655,714,100
1245978307,94340,714,100
1245978307,108873,714,100
1245978308,261650,714,3
1245978310,286427,714,100
1245978312,180512,714,100
1245978317,77896,714,4
1245978317,90826,714,2
1245978319,59073,714,3
1245978322,41908,714,100
1245978323,283615,714,4
1245978323,206404,714,3
1245978326,220106,714,3
1245978328,259958,714,4
1245978330,206280,714,100
1245978331,330426,714,3
1245978334,198067,714,3
1245978337,151944,714,5
1245978342,93919,714,100
1245978343,53208,714,100
1245978343,29643,714,100
1245978346,9704,714,4
1245978347,164944,714,4
1245978351,84861,714,100
1245978352,101770,714,100
1245978352,115093,714,3
1245978360,157246,714,4
1245978361,221578,714,100
1245978362,62894,714,2
1245978363,37193,714,3
1245978364,176314,714,3
1245978367,266598,714,100
1245978367,121980,714,4
1245978368,22447,714,3
